airline,source_city,destination_city,departure_time,arrival_time,stops,class,duration_min,days_left,price
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,140,3,15720
Air_India,Delhi,Mumbai,Morning,Afternoon,one,Economy,1805,3,15405
Indigo,Delhi,Mumbai,Night,Night,zero,Economy,135,3,15720
Indigo,Delhi,Mumbai,Morning,Afternoon,one,Economy,250,3,15720
Indigo,Delhi,Mumbai,Morning,Evening,one,Economy,555,3,15720
Air_India,Delhi,Mumbai,Night,Evening,one,Economy,1225,3,15825
Air_India,Delhi,Mumbai,Evening,Evening,one,Economy,1490,3,15825
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,1760,3,16245
Vistara,Delhi,Mumbai,Evening,Afternoon,one,Economy,1205,3,16665
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,765,3,16718
GO_FIRST,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,480,3,16823
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1265,3,17190
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,535,3,16859
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,935,3,17243
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,730,3,17348
GO_FIRST,Delhi,Mumbai,Afternoon,Night,one,Economy,450,3,17136
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,585,3,17295
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,1070,3,17978
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1080,3,18030
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,1095,3,18135
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,795,3,18135
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,670,3,18713
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,475,3,19238
Air_India,Delhi,Mumbai,Evening,Morning,one,Economy,915,3,19605
Air_India,Delhi,Mumbai,Afternoon,Morning,one,Economy,1145,3,19605
Air_India,Delhi,Mumbai,Afternoon,Night,one,Economy,455,3,19920
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,455,3,21233
Vistara,Delhi,Mumbai,Morning,Afternoon,one,Economy,1655,3,21285
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,380,3,21899
Air_India,Delhi,Mumbai,Morning,Morning,one,Economy,1370,3,22755
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,360,3,23228
Air_India,Delhi,Mumbai,Morning,Afternoon,one,Economy,290,3,22965
Air_India,Delhi,Mumbai,Morning,Night,one,Economy,680,3,23070
GO_FIRST,Delhi,Mumbai,Morning,Afternoon,one,Economy,355,3,23491
Air_India,Delhi,Mumbai,Evening,Afternoon,one,Economy,1235,3,24225
Air_India,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1570,3,24225
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,375,3,24435
Air_India,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1550,3,25223
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,1630,3,26325
Air_India,Delhi,Mumbai,Night,Night,one,Economy,1430,3,27165
Air_India,Delhi,Mumbai,Morning,Evening,one,Economy,385,3,29580
Air_India,Delhi,Mumbai,Afternoon,Night,one,Economy,535,3,31260
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,130,4,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,135,4,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,140,4,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,140,4,5953
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,140,4,5953
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,140,4,5953
Vistara,Delhi,Mumbai,Afternoon,Evening,zero,Economy,130,4,5955
Vistara,Delhi,Mumbai,Afternoon,Evening,zero,Economy,130,4,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,130,4,5955
Vistara,Delhi,Mumbai,Morning,Afternoon,zero,Economy,135,4,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,135,4,5955
Vistara,Delhi,Mumbai,Morning,Afternoon,zero,Economy,140,4,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,140,4,5955
Vistara,Delhi,Mumbai,Morning,Morning,zero,Economy,125,4,6060
Vistara,Delhi,Mumbai,Night,Night,zero,Economy,130,4,6060
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,4,5954
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,4,5954
GO_FIRST,Delhi,Mumbai,Evening,Night,zero,Economy,135,4,5954
GO_FIRST,Delhi,Mumbai,Night,Night,zero,Economy,135,4,5954
GO_FIRST,Delhi,Mumbai,Morning,Afternoon,zero,Economy,140,4,5954
GO_FIRST,Delhi,Mumbai,Evening,Night,zero,Economy,140,4,5954
Indigo,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,4,5955
Indigo,Delhi,Mumbai,Morning,Afternoon,zero,Economy,130,4,5955
Indigo,Delhi,Mumbai,Evening,Evening,zero,Economy,130,4,5955
Indigo,Delhi,Mumbai,Evening,Night,zero,Economy,130,4,5955
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,135,4,5955
Indigo,Delhi,Mumbai,Morning,Afternoon,zero,Economy,135,4,5955
Indigo,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,4,5955
Indigo,Delhi,Mumbai,Night,Night,zero,Economy,135,4,5955
Indigo,Delhi,Mumbai,Morning,Morning,zero,Economy,140,4,5955
Indigo,Delhi,Mumbai,Morning,Morning,zero,Economy,150,4,5955
Air_India,Delhi,Mumbai,Evening,Evening,zero,Economy,120,4,5955
Air_India,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,125,4,5955
Air_India,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,4,5955
Air_India,Delhi,Mumbai,Evening,Night,zero,Economy,130,4,5955
Air_India,Delhi,Mumbai,Morning,Morning,zero,Economy,135,4,5955
Air_India,Delhi,Mumbai,Evening,Night,zero,Economy,135,4,5955
AirAsia,Delhi,Mumbai,Evening,Early_Morning,one,Economy,910,4,5949
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,one,Economy,350,4,5954
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,535,4,5954
GO_FIRST,Delhi,Mumbai,Afternoon,Night,one,Economy,555,4,5954
GO_FIRST,Delhi,Mumbai,Early_Morning,Evening,one,Economy,705,4,5954
GO_FIRST,Delhi,Mumbai,Evening,Early_Morning,one,Economy,740,4,5954
GO_FIRST,Delhi,Mumbai,Evening,Morning,one,Economy,910,4,5954
GO_FIRST,Delhi,Mumbai,Early_Morning,Night,one,Economy,945,4,5954
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,225,4,5955
SpiceJet,Delhi,Mumbai,Evening,Night,one,Economy,270,4,5955
Indigo,Delhi,Mumbai,Early_Morning,Evening,one,Economy,615,4,5955
Indigo,Delhi,Mumbai,Afternoon,Night,one,Economy,620,4,5955
Indigo,Delhi,Mumbai,Night,Morning,one,Economy,625,4,5955
SpiceJet,Delhi,Mumbai,Evening,Morning,one,Economy,915,4,5955
SpiceJet,Delhi,Mumbai,Afternoon,Evening,one,Economy,1545,4,5955
AirAsia,Delhi,Mumbai,Early_Morning,Early_Morning,zero,Economy,130,4,6139
Indigo,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,4,6165
SpiceJet,Delhi,Mumbai,Evening,Early_Morning,one,Economy,795,4,6270
Vistara,Delhi,Mumbai,Morning,Morning,zero,Economy,140,4,6690
Indigo,Delhi,Mumbai,Evening,Night,one,Economy,320,4,6443
GO_FIRST,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,4,6532
Indigo,Delhi,Mumbai,Night,Morning,one,Economy,610,4,6932
Indigo,Delhi,Mumbai,Afternoon,Evening,one,Economy,230,4,7420
Indigo,Delhi,Mumbai,Morning,Evening,one,Economy,460,4,7420
Indigo,Delhi,Mumbai,Afternoon,Night,one,Economy,500,4,7420
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,1050,4,8413
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,1100,4,9000
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1310,4,9000
Air_India,Delhi,Mumbai,Evening,Afternoon,one,Economy,1250,4,8790
Air_India,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1610,4,8790
GO_FIRST,Delhi,Mumbai,Early_Morning,Night,one,Economy,855,4,8869
Indigo,Delhi,Mumbai,Afternoon,Night,one,Economy,480,4,8885
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,910,4,9000
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,1070,4,9000
GO_FIRST,Delhi,Mumbai,Evening,Night,one,Economy,285,4,9447
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,495,4,9840
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,755,4,9840
Vistara,Delhi,Mumbai,Night,Morning,one,Economy,805,4,9840
Vistara,Delhi,Mumbai,Night,Afternoon,one,Economy,1075,4,9840
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1155,4,9840
Vistara,Delhi,Mumbai,Morning,Morning,one,Economy,1415,4,9840
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1425,4,9840
Vistara,Delhi,Mumbai,Night,Night,one,Economy,1585,4,9840
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,585,4,9525
Indigo,Delhi,Mumbai,Afternoon,Evening,one,Economy,360,4,9788
Air_India,Delhi,Mumbai,Evening,Evening,one,Economy,1435,4,9905
Air_India,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1475,4,9988
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,265,4,10575
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,320,4,10575
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,475,4,10575
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,980,4,10575
Vistara,Delhi,Mumbai,Evening,Afternoon,one,Economy,1250,4,10575
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,1485,4,10260
Indigo,Delhi,Mumbai,Evening,Night,one,Economy,265,4,10349
Indigo,Delhi,Mumbai,Morning,Afternoon,one,Economy,250,4,10523
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,425,4,10549
GO_FIRST,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,480,4,10575
Air_India,Delhi,Mumbai,Evening,Evening,one,Economy,1365,4,10680
Vistara,Delhi,Mumbai,Evening,Afternoon,one,Economy,1205,4,11205
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1600,4,11573
Vistara,Delhi,Mumbai,Morning,Afternoon,one,Economy,1655,4,11625
GO_FIRST,Delhi,Mumbai,Early_Morning,Evening,two_or_more,Economy,725,4,11295
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,380,4,11609
Vistara,Delhi,Mumbai,Afternoon,Evening,one,Economy,300,4,12150
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,345,4,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,360,4,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,455,4,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,670,4,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,730,4,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,745,4,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,765,4,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,825,4,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,865,4,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,880,4,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,935,4,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,970,4,12150
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,530,4,11900
Air_India,Delhi,Mumbai,Afternoon,Night,one,Economy,455,4,12150
Air_India,Delhi,Mumbai,Morning,Night,one,Economy,680,4,12150
Air_India,Delhi,Mumbai,Night,Morning,one,Economy,680,4,12150
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,895,4,12150
Air_India,Delhi,Mumbai,Evening,Morning,one,Economy,915,4,12150
Air_India,Delhi,Mumbai,Afternoon,Morning,one,Economy,1145,4,12150
Air_India,Delhi,Mumbai,Morning,Morning,one,Economy,1370,4,12150
Air_India,Delhi,Mumbai,Early_Morning,Morning,one,Economy,1585,4,12150
SpiceJet,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1265,4,12228
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,435,4,12298
Indigo,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,305,4,12302
Air_India,Delhi,Mumbai,Afternoon,Evening,one,Economy,1555,4,12360
Indigo,Delhi,Mumbai,Early_Morning,Morning,one,Economy,290,4,12518
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,455,4,12990
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,945,4,12990
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,1095,4,12990
Vistara,Delhi,Mumbai,Evening,Afternoon,one,Economy,1115,4,12990
Vistara,Delhi,Mumbai,Evening,Afternoon,one,Economy,1265,4,12990
Air_India,Delhi,Mumbai,Night,Morning,one,Economy,685,4,12990
Air_India,Delhi,Mumbai,Evening,Morning,one,Economy,950,4,12990
Air_India,Delhi,Mumbai,Night,Afternoon,one,Economy,970,4,12990
Air_India,Delhi,Mumbai,Evening,Afternoon,one,Economy,1170,4,12990
Air_India,Delhi,Mumbai,Night,Night,one,Economy,1430,4,12990
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,450,4,13043
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,785,4,13410
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,935,4,13410
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1170,4,13410
Vistara,Delhi,Mumbai,Early_Morning,Morning,one,Economy,1550,4,13410
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,one,Economy,255,4,13200
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,545,4,14565
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,925,4,14565
Air_India,Delhi,Mumbai,Morning,Evening,one,Economy,340,4,14775
Air_India,Delhi,Mumbai,Morning,Night,one,Economy,690,4,15143
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,960,4,15825
Air_India,Delhi,Mumbai,Morning,Afternoon,one,Economy,1805,4,15720
Air_India,Delhi,Mumbai,Afternoon,Evening,one,Economy,275,4,15825
Air_India,Delhi,Mumbai,Morning,Evening,one,Economy,435,4,15825
Air_India,Delhi,Mumbai,Early_Morning,Evening,one,Economy,660,4,15825
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,770,4,16665
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,1020,4,17505
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,530,4,17243
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,830,4,18345
Vistara,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,330,4,18450
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,360,4,19815
Vistara,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,390,4,20130
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,375,4,20025
Air_India,Delhi,Mumbai,Afternoon,Night,one,Economy,535,4,20025
Air_India,Delhi,Mumbai,Night,Evening,one,Economy,1295,4,21180
Air_India,Delhi,Mumbai,Evening,Evening,one,Economy,1560,4,21180
Air_India,Delhi,Mumbai,Morning,Afternoon,one,Economy,290,4,21390
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,480,4,24540
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,130,5,5953
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,130,5,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,135,5,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,135,5,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,140,5,5953
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,140,5,5953
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,140,5,5953
SpiceJet,Delhi,Mumbai,Evening,Night,zero,Economy,140,5,5953
Vistara,Delhi,Mumbai,Night,Night,zero,Economy,120,5,5955
Vistara,Delhi,Mumbai,Morning,Morning,zero,Economy,125,5,5955
Vistara,Delhi,Mumbai,Early_Morning,Early_Morning,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Afternoon,Afternoon,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Afternoon,Evening,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Afternoon,Evening,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Night,Night,zero,Economy,130,5,5955
Vistara,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,135,5,5955
Vistara,Delhi,Mumbai,Morning,Afternoon,zero,Economy,135,5,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,135,5,5955
Vistara,Delhi,Mumbai,Morning,Morning,zero,Economy,140,5,5955
Vistara,Delhi,Mumbai,Morning,Afternoon,zero,Economy,140,5,5955
Vistara,Delhi,Mumbai,Evening,Evening,zero,Economy,140,5,5955
Vistara,Delhi,Mumbai,Evening,Night,zero,Economy,140,5,5955
GO_FIRST,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,5,5954
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,5,5954
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,5,5954
GO_FIRST,Delhi,Mumbai,Evening,Night,zero,Economy,135,5,5954
GO_FIRST,Delhi,Mumbai,Morning,Afternoon,zero,Economy,140,5,5954
GO_FIRST,Delhi,Mumbai,Evening,Night,zero,Economy,140,5,5954
Indigo,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,5,5955
Indigo,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,5,5955
Indigo,Delhi,Mumbai,Morning,Afternoon,zero,Economy,130,5,5955
Indigo,Delhi,Mumbai,Evening,Evening,zero,Economy,130,5,5955
Indigo,Delhi,Mumbai,Evening,Night,zero,Economy,130,5,5955
Indigo,Delhi,Mumbai,Morning,Afternoon,zero,Economy,135,5,5955
Indigo,Delhi,Mumbai,Afternoon,Evening,zero,Economy,135,5,5955
Indigo,Delhi,Mumbai,Night,Night,zero,Economy,135,5,5955
Indigo,Delhi,Mumbai,Morning,Morning,zero,Economy,140,5,5955
Indigo,Delhi,Mumbai,Morning,Morning,zero,Economy,150,5,5955
Air_India,Delhi,Mumbai,Evening,Evening,zero,Economy,120,5,5955
Air_India,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,125,5,5955
Air_India,Delhi,Mumbai,Early_Morning,Morning,zero,Economy,130,5,5955
Air_India,Delhi,Mumbai,Evening,Night,zero,Economy,130,5,5955
Air_India,Delhi,Mumbai,Morning,Morning,zero,Economy,135,5,5955
Air_India,Delhi,Mumbai,Evening,Night,zero,Economy,135,5,5955
AirAsia,Delhi,Mumbai,Night,Early_Morning,one,Economy,630,5,5949
AirAsia,Delhi,Mumbai,Evening,Early_Morning,one,Economy,700,5,5949
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,450,5,5954
GO_FIRST,Delhi,Mumbai,Afternoon,Night,two_or_more,Economy,515,5,5954
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,535,5,5954
GO_FIRST,Delhi,Mumbai,Early_Morning,Evening,one,Economy,705,5,5954
GO_FIRST,Delhi,Mumbai,Evening,Early_Morning,one,Economy,740,5,5954
GO_FIRST,Delhi,Mumbai,Early_Morning,Night,one,Economy,870,5,5954
GO_FIRST,Delhi,Mumbai,Evening,Morning,one,Economy,910,5,5954
GO_FIRST,Delhi,Mumbai,Early_Morning,Night,one,Economy,945,5,5954
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,225,5,5955
SpiceJet,Delhi,Mumbai,Evening,Night,one,Economy,270,5,5955
SpiceJet,Delhi,Mumbai,Evening,Morning,one,Economy,915,5,5955
SpiceJet,Delhi,Mumbai,Morning,Afternoon,one,Economy,1480,5,5955
SpiceJet,Delhi,Mumbai,Afternoon,Evening,one,Economy,1545,5,5955
AirAsia,Delhi,Mumbai,Early_Morning,Early_Morning,zero,Economy,130,5,6139
SpiceJet,Delhi,Mumbai,Evening,Early_Morning,one,Economy,795,5,6270
Indigo,Delhi,Mumbai,Early_Morning,Morning,one,Economy,290,5,6443
Indigo,Delhi,Mumbai,Afternoon,Night,one,Economy,620,5,6443
GO_FIRST,Delhi,Mumbai,Night,Night,zero,Economy,135,5,6532
Indigo,Delhi,Mumbai,Morning,Evening,two_or_more,Economy,580,5,6953
Indigo,Delhi,Mumbai,Morning,Afternoon,one,Economy,250,5,7163
Indigo,Delhi,Mumbai,Evening,Night,one,Economy,265,5,7420
Indigo,Delhi,Mumbai,Afternoon,Night,one,Economy,500,5,7420
Air_India,Delhi,Mumbai,Morning,Night,one,Economy,885,5,7468
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,1050,5,7468
Indigo,Delhi,Mumbai,Afternoon,Evening,one,Economy,230,5,8396
Indigo,Delhi,Mumbai,Early_Morning,Evening,one,Economy,615,5,8396
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,1100,5,9000
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1310,5,9000
Air_India,Delhi,Mumbai,Evening,Afternoon,one,Economy,1250,5,8790
GO_FIRST,Delhi,Mumbai,Early_Morning,Night,one,Economy,855,5,8869
GO_FIRST,Delhi,Mumbai,Afternoon,Night,one,Economy,555,5,8892
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,1030,5,9000
Air_India,Delhi,Mumbai,Evening,Night,one,Economy,1485,5,9315
Air_India,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,585,5,9368
Indigo,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,305,5,9373
Indigo,Delhi,Mumbai,Morning,Evening,one,Economy,460,5,9373
GO_FIRST,Delhi,Mumbai,Evening,Night,one,Economy,285,5,9447
Vistara,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,420,5,9840
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,755,5,9840
Vistara,Delhi,Mumbai,Night,Morning,one,Economy,805,5,9840
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,930,5,9840
Vistara,Delhi,Mumbai,Night,Afternoon,one,Economy,1075,5,9840
Vistara,Delhi,Mumbai,Morning,Morning,one,Economy,1415,5,9840
Vistara,Delhi,Mumbai,Night,Night,one,Economy,1585,5,9840
Vistara,Delhi,Mumbai,Early_Morning,Morning,one,Economy,1590,5,9840
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1600,5,9893
Air_India,Delhi,Mumbai,Early_Morning,Evening,one,Economy,630,5,9590
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,495,5,9945
Vistara,Delhi,Mumbai,Afternoon,Morning,one,Economy,1155,5,9945
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1425,5,9945
Indigo,Delhi,Mumbai,Morning,Afternoon,one,Economy,245,5,9998
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,265,5,10575
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,320,5,10575
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,475,5,10575
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,980,5,10575
SpiceJet,Delhi,Mumbai,Early_Morning,Morning,one,Economy,255,5,10260
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,910,5,10260
Vistara,Delhi,Mumbai,Afternoon,Afternoon,one,Economy,1535,5,10723
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,425,5,10549
GO_FIRST,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,480,5,10575
Air_India,Delhi,Mumbai,Morning,Evening,one,Economy,385,5,10680
Air_India,Delhi,Mumbai,Evening,Evening,one,Economy,1365,5,10680
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,530,5,11259
GO_FIRST,Delhi,Mumbai,Afternoon,Evening,one,Economy,350,5,11295
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,940,5,11573
GO_FIRST,Delhi,Mumbai,Morning,Evening,one,Economy,380,5,11609
Air_India,Delhi,Mumbai,Afternoon,Evening,one,Economy,380,5,11773
Vistara,Delhi,Mumbai,Early_Morning,Morning,one,Economy,330,5,12150
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,345,5,12150
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,350,5,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,360,5,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,390,5,12150
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,440,5,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,455,5,12150
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,550,5,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,670,5,12150
Vistara,Delhi,Mumbai,Night,Morning,one,Economy,695,5,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,700,5,12150
Vistara,Delhi,Mumbai,Morning,Night,one,Economy,730,5,12150
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,745,5,12150
Air_India,Delhi,Mumbai,Night,Afternoon,one,Economy,1065,5,11900
GO_FIRST,Delhi,Mumbai,Morning,Night,one,Economy,660,5,12045
Air_India,Delhi,Mumbai,Night,Morning,one,Economy,680,5,12150
Air_India,Delhi,Mumbai,Morning,Night,one,Economy,695,5,12150
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,895,5,12150
Air_India,Delhi,Mumbai,Evening,Morning,one,Economy,915,5,12150
Air_India,Delhi,Mumbai,Morning,Morning,one,Economy,1385,5,12150
Air_India,Delhi,Mumbai,Early_Morning,Morning,one,Economy,1585,5,12150
Vistara,Delhi,Mumbai,Early_Morning,Afternoon,one,Economy,440,5,12990
Vistara,Delhi,Mumbai,Afternoon,Night,one,Economy,545,5,13095
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,785,5,13095
Vistara,Delhi,Mumbai,Early_Morning,Night,one,Economy,925,5,13095
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,935,5,13095
Air_India,Delhi,Mumbai,Afternoon,Night,one,Economy,475,5,12990
Air_India,Delhi,Mumbai,Night,Morning,one,Economy,685,5,12990
Air_India,Delhi,Mumbai,Early_Morning,Night,one,Economy,795,5,12990
AirAsia,Delhi,Mumbai,Evening,Early_Morning,one,Economy,910,5,12990
Air_India,Delhi,Mumbai,Evening,Morning,one,Economy,950,5,12990
Vistara,Delhi,Mumbai,Evening,Morning,one,Economy,945,5,13410
Air_India,Delhi,Mumbai,Afternoon,Evening,one,Economy,1555,5,13200
Indigo,Delhi,Mumbai,Early_Morning,Evening,one,Economy,520,5,13279
Vistara,Delhi,Mumbai,Evening,Night,one,Economy,360,5,13725
