airline_idx,source_city_idx,destination_city_idx,departure_time_idx,arrival_time_idx,stops_idx,class_idx,duration_min,days_left,price
4,1,6,5,1,1,2,-0.9924485,1.2532463,3153
6,2,3,2,6,1,1,0.20101365,1.3269873,60160
4,6,1,2,1,1,2,-0.71436024,-0.66401917,4634
6,6,5,1,5,1,2,0.93099535,-1.6963929,15918
1,6,1,1,1,3,2,-1.467516,-1.7701339,6651
6,4,6,3,6,1,2,-0.8418174,0.66331846,4751
2,2,6,5,6,1,2,-0.12342265,-0.95898306,9141
6,1,6,6,5,1,2,0.30529678,1.0320233,6568
6,6,3,3,3,1,1,1.6957382,-0.7377601,40933
6,3,1,5,3,1,2,-0.45944595,0.44209555,4496
1,6,3,2,3,1,2,0.16625263,-1.4751699,11550
6,3,5,3,5,1,1,0.6529071,1.2532463,61049
6,6,1,1,6,1,2,-0.5869031,-0.29531422,6450
3,5,3,1,6,1,2,-0.32040182,1.0320233,6324
6,6,1,5,3,1,2,-0.7838823,-0.8115011,11129
6,1,6,2,3,1,2,-0.37833688,-0.29531422,6568
6,2,1,5,3,1,1,-0.5753161,-0.95898306,60260
4,3,6,4,2,3,2,-1.3979938,0.1471316,2410
6,2,1,2,3,1,2,-0.20453173,0.8845414,4755
2,3,1,2,6,1,1,0.34005782,-1.032724,37594
5,6,5,2,6,1,2,0.4559279,0.66331846,5642
3,5,3,2,3,1,2,0.20101365,0.29461357,6324
6,1,5,3,3,2,2,1.5914551,0.5895775,6956
1,4,3,1,4,1,2,0.10831757,-0.22157328,2228
2,3,6,6,5,1,1,-0.2624668,0.44209555,47217
6,1,6,6,5,1,1,0.30529678,0.07339064,79296
6,4,3,3,1,1,2,1.0352784,1.2532463,5823
2,4,1,6,5,1,2,-0.01913955,-0.00035033678,5894
6,1,4,6,5,1,2,0.038795505,1.1057643,6133
6,1,4,3,5,1,2,0.36323184,-1.6226518,11205
6,5,2,6,5,1,2,0.17783964,1.3269873,5660
6,2,3,6,5,1,1,-0.088661626,0.07339064,45600
1,3,2,3,5,2,2,0.571798,-0.3690552,1998
6,3,2,2,3,2,2,0.027208494,0.1471316,10307
6,5,6,2,5,1,1,2.2403276,1.5482101,59254
1,5,2,5,1,1,2,-0.9461005,-0.14783229,3961
2,6,4,2,6,1,2,0.594972,-1.6963929,7584
2,6,4,1,5,1,2,0.93099535,-0.7377601,4593
2,3,6,3,6,3,2,-1.3864068,-0.14783229,2791
6,2,6,6,6,3,1,-1.4095808,1.6956921,23838
6,5,6,5,3,1,2,-0.5753161,0.07339064,8579
2,6,2,6,6,1,2,1.9274784,0.66331846,4417
2,3,5,3,6,1,2,2.1360445,-1.7701339,11113
2,6,1,2,3,1,2,-0.552142,0.7370594,6082
2,6,4,3,5,1,1,0.594972,-1.6226518,45693
4,6,1,2,5,1,2,-1.0967317,0.7370594,4056
6,4,1,1,6,1,2,-0.32040182,-1.032724,11319
1,1,5,3,2,1,2,-0.06548759,1.1795052,3393
4,5,4,5,1,1,2,-0.79546934,-0.59027815,6465
3,3,2,1,4,1,2,-0.41309792,-0.29531422,3869
6,4,1,5,3,1,2,-0.7722953,-1.4014289,12658
2,4,5,6,6,1,1,1.8347822,0.8845414,48795
6,4,5,5,5,1,1,1.53352,0.44209555,51819
4,6,1,2,1,1,2,-0.7375343,-0.5165372,4284
6,3,6,3,6,1,2,2.0085874,-0.14783229,5040
4,6,1,2,5,1,2,-1.0851446,1.4007282,2124
5,5,6,6,6,1,2,1.9390653,-0.5165372,6276
2,3,6,3,1,1,2,1.2554318,-1.4751699,12518
4,5,1,1,3,1,2,-1.0040355,1.4744692,3860
2,5,2,3,2,1,1,0.2589487,-0.00035033678,55087
6,5,1,6,6,1,1,1.6378031,1.0320233,60978
6,3,6,6,5,1,1,0.16625263,-0.66401917,41281
3,1,3,5,3,1,2,-0.7838823,-0.8852421,7487
6,4,3,5,6,1,2,0.3168838,0.07339064,5656
6,6,4,6,3,1,2,1.2438447,1.2532463,4099
6,3,5,3,5,1,2,0.6529071,-0.59027815,6840
6,5,2,1,5,1,2,0.8846473,1.6956921,5660
2,2,1,6,3,1,2,1.1859096,-0.66401917,8632
6,2,6,6,6,1,2,1.4987589,0.8108004,11113
6,1,5,3,5,1,2,0.34005782,1.4007282,6271
4,1,3,6,4,3,2,-1.3052977,1.5482101,4500
6,6,4,3,5,1,1,0.40957987,1.1795052,60365
2,6,3,5,1,3,1,-1.3864068,-0.8852421,22140
6,1,5,5,3,2,2,2.5531769,-1.327688,18046
6,4,6,3,5,1,2,0.6529071,0.8845414,3571
4,6,2,3,6,3,2,-1.4095808,0.66331846,3633
3,3,5,2,6,1,2,0.46751493,-1.6963929,5954
6,3,2,3,5,1,2,0.10831757,0.95828235,4979
2,4,1,1,1,3,1,-1.525451,0.51583654,12114
5,5,6,3,1,1,2,0.9773434,0.95828235,7781
6,3,5,3,5,1,1,0.51386297,-0.3690552,75721
6,6,1,6,6,3,2,-1.4443419,0.8845414,2074
6,5,4,5,6,1,2,-0.21611875,-0.00035033678,9383
6,4,3,1,1,3,2,-1.3864068,0.66331846,2200
2,6,4,3,5,1,2,0.594972,-1.327688,7584
2,2,1,5,6,1,2,0.2473617,-1.7701339,20898
6,4,1,2,6,1,1,0.18942665,0.2208726,56702
4,3,6,3,6,1,2,-1.0851446,-1.7701339,10838
4,5,3,5,6,1,2,-0.42468494,-1.6226518,6977
2,4,2,6,3,1,1,1.3828889,1.1795052,51595
6,5,3,5,6,1,2,0.050382517,0.8108004,6461
6,6,5,6,3,1,1,1.1048005,1.6956921,62045
2,5,4,6,3,1,2,1.2322577,1.1795052,8614
2,3,2,2,6,1,1,0.3168838,0.51583654,47657
4,4,3,1,6,1,2,-0.8418174,-1.327688,6186
6,5,4,6,3,1,2,1.568281,0.44209555,6075
4,5,1,5,6,1,2,-0.23929277,0.2208726,6489
6,5,1,2,3,2,2,-0.07707461,-0.14783229,8426
6,2,6,3,2,1,2,0.3284708,1.6219511,4117
5,3,2,2,2,1,2,1.8695433,-1.180206,7425
3,2,3,1,4,1,2,0.0040344708,0.8845414,4827
6,6,3,6,5,1,1,0.061969526,0.07339064,53152
2,4,5,2,5,3,1,-1.4095808,1.1057643,20000
6,6,3,2,5,3,2,-1.4095808,-0.4427962,2339
6,1,5,2,3,2,2,-0.07707461,1.6219511,7106
4,2,6,1,3,1,2,-0.8765784,0.1471316,4482
1,3,4,2,1,1,2,-0.64483815,0.44209555,2050
3,6,1,5,3,1,2,-0.4015109,0.29461357,6337
6,1,2,6,3,1,1,0.96575636,-0.3690552,60396
2,4,6,5,6,1,2,-0.2972278,0.5895775,3844
6,5,2,6,6,1,2,1.9622394,-0.66401917,5910
4,4,6,6,4,1,2,-1.0735576,-0.8115011,12950
6,1,3,3,3,1,2,1.626216,-1.106465,13403
6,6,1,2,6,1,2,0.40957987,1.2532463,7135
6,3,6,1,6,1,1,-0.79546934,-0.4427962,53164
6,4,2,1,3,1,1,-0.72594726,0.29461357,41314
6,1,2,2,6,1,1,0.58338505,1.4007282,44280
2,1,6,1,6,1,1,-0.5984901,-0.14783229,54684
6,6,4,2,3,1,1,-0.37833688,-0.00035033678,60365
4,3,1,4,5,1,2,-0.7722953,0.95828235,4136
4,6,1,6,6,3,2,-1.4559289,1.2532463,2230
6,2,1,1,3,1,1,-0.9692745,-0.22157328,44144
3,3,6,5,1,1,2,-1.0156225,1.6956921,4399
6,6,1,5,3,1,2,2.726982,0.51583654,7446
4,3,1,1,6,1,2,-0.69118625,1.5482101,3587
1,3,4,6,5,1,2,-0.030726561,1.6219511,4640
2,1,4,5,5,2,2,1.6493901,1.1057643,6500
3,1,5,5,6,1,2,0.18942665,-1.032724,5177
2,6,3,3,1,1,1,1.1627356,0.66331846,29764
6,1,6,2,3,1,1,-0.35516286,-0.7377601,67004
1,1,3,2,5,1,2,-0.93451345,-0.14783229,3467
6,1,4,2,3,1,1,-0.44785896,1.1057643,56588
6,1,6,5,6,1,1,-0.100248635,-1.5489109,77196
3,4,5,5,6,1,2,0.1430786,1.5482101,5754
6,6,2,1,6,1,1,-0.2624668,-0.4427962,62045
6,4,2,1,3,1,1,-0.72594726,-0.00035033678,41314
6,4,1,1,6,1,2,-0.32040182,1.3269873,5441
1,2,4,6,5,1,2,-0.2856408,0.29461357,1550
6,3,2,6,3,1,1,1.3944758,-0.29531422,57992
3,6,3,6,5,1,2,-0.12342265,-0.8852421,5942
4,5,4,2,1,1,2,-0.7607083,1.4007282,2436
6,1,6,3,6,1,2,-1.2705367,-0.59027815,4792
6,2,5,6,5,1,2,0.13149159,0.1471316,7396
4,1,5,2,3,2,2,-0.21611875,-0.14783229,5178
6,2,3,1,3,1,2,2.2287407,-1.032724,12812
6,6,4,5,3,1,2,-0.14659669,-0.8115011,10058
6,6,2,5,6,2,2,-0.14659669,0.7370594,8130
4,1,4,1,6,1,2,-0.6564252,-1.8438748,10470
6,2,3,5,6,1,1,0.1430786,-1.4014289,57920
4,3,6,5,1,1,2,-1.1314926,-1.5489109,9998
6,4,6,1,6,1,2,-0.7722953,0.95828235,4910
6,2,5,5,3,1,2,-0.71436024,0.5895775,7081
4,3,6,5,1,3,2,-1.3748199,-1.4751699,5955
1,4,2,2,5,3,2,-1.525451,-1.253947,4454
4,1,6,1,6,1,2,-0.494207,-0.8115011,5635
6,4,6,6,2,1,1,-0.12342265,0.66331846,66267
3,5,6,1,6,1,2,-0.6795992,0.07339064,5790
6,6,2,3,6,1,2,2.0549355,1.4007282,4249
6,1,6,2,1,1,2,-0.72594726,-1.4014289,11205
2,3,6,3,5,1,1,0.50227594,-1.6226518,50969
2,3,5,3,5,1,2,0.085143544,1.3269873,5276
6,3,2,3,5,1,1,0.39799288,1.3269873,60232
2,1,6,2,2,1,1,1.7304991,1.3269873,29170
2,3,5,5,1,1,2,2.1708057,-0.8852421,9210
6,6,1,6,3,1,1,1.1048005,1.4007282,66928
2,6,2,3,5,1,1,0.37481883,-0.4427962,49613
2,4,5,5,1,1,2,2.1592185,0.36835456,8679
6,5,1,6,2,1,2,-0.13500966,-1.4751699,10961
2,6,3,2,3,1,2,-0.053900585,-0.00035033678,5690
1,6,3,5,3,1,2,-0.06548759,0.8845414,3279
2,6,5,2,3,1,1,-0.01913955,-0.074091315,49725
6,6,4,3,3,1,2,1.8347822,-1.6226518,11129
2,4,3,1,3,1,2,2.1244576,-0.59027815,12223
4,3,5,3,6,1,2,-1.1083187,0.66331846,6428
6,5,6,5,3,1,1,-0.5753161,-0.3690552,72201
2,5,4,1,1,1,1,1.487172,-1.6226518,29648
3,1,6,3,2,1,2,-0.06548759,-0.7377601,5177
6,1,6,5,3,1,2,-0.64483815,-0.22157328,6883
2,6,5,3,1,1,2,1.0121044,-0.59027815,5502
6,5,6,5,6,1,2,-0.12342265,0.29461357,14202
3,6,4,1,6,1,2,-0.4015109,1.4744692,3603
6,3,6,1,1,1,1,1.6030421,-0.4427962,41281
2,3,6,5,1,1,2,2.483655,-0.22157328,7341
6,3,1,1,6,1,1,-0.7838823,-0.5165372,42457
3,5,6,3,6,3,2,-1.3052977,-1.4751699,8640
6,2,3,5,6,1,2,0.061969526,0.2208726,8803
2,5,6,6,3,1,1,1.2901927,0.1471316,50271
3,3,2,3,4,1,2,-1.0272095,-0.3690552,4506
6,3,1,5,3,1,2,-0.8534044,1.4744692,4152
5,2,3,5,5,1,2,1.6841512,-1.6963929,7352
4,4,3,6,4,3,2,-1.3864068,0.36835456,3611
2,2,6,2,3,1,2,-0.01913955,1.6956921,4357
3,3,1,1,4,1,2,-0.505794,1.1057643,3568
2,2,6,6,6,1,2,1.8116083,-0.8852421,9141
2,3,2,6,3,1,2,1.1974967,1.6956921,4524
6,1,2,6,3,1,1,1.3944758,-0.66401917,44280
6,4,3,5,1,3,2,-1.3748199,0.44209555,2350
2,4,3,2,5,1,2,1.9622394,-0.59027815,4464
6,2,5,6,5,1,1,0.13149159,0.36835456,54896
2,3,1,2,3,1,2,-0.100248635,-0.4427962,4230
6,1,4,2,3,1,2,3.0977664,-1.4014289,16098
3,5,4,3,6,3,2,-1.3979938,1.3269873,2821
6,4,1,6,5,1,1,0.4211669,-1.106465,56702
6,1,6,2,1,1,2,-0.72594726,-0.7377601,6568
6,3,6,1,3,1,1,-1.0040355,-0.00035033678,44081
6,4,6,5,6,1,2,-0.07707461,-0.3690552,4660
6,2,3,5,3,1,2,-0.54055506,-0.4427962,5206
6,4,6,3,5,1,1,0.79195124,1.5482101,59290
4,4,6,3,4,1,2,-0.6795992,-0.14783229,3610
2,2,1,2,6,1,1,0.2357747,1.0320233,60260
6,3,2,3,6,3,1,-1.3052977,1.4007282,27864
5,3,2,3,3,1,2,1.487172,0.29461357,7862
1,3,1,2,3,1,2,-0.100248635,-0.8115011,3090
6,3,5,2,3,2,1,-0.18135771,-1.253947,84222
2,5,3,6,5,1,1,-0.35516286,-1.4014289,57939
6,1,5,3,3,1,1,1.7420862,1.2532463,62188
2,5,6,6,5,1,1,0.3516448,1.3269873,50271
2,3,4,3,2,1,2,0.1430786,0.44209555,4209
6,3,6,2,1,1,1,-0.79546934,-0.66401917,87817
2,6,2,2,3,2,2,-0.552142,1.1057643,7277
6,5,1,5,6,1,2,0.027208494,-0.22157328,6458
6,6,1,5,3,1,1,-0.2972278,-1.7701339,78240
2,4,6,2,6,1,2,3.9899664,-0.8852421,10967
3,3,6,1,1,3,2,-1.4095808,-0.8115011,2410
2,4,6,5,6,1,1,-0.19294472,-1.7701339,60520
6,4,3,1,4,1,1,-0.13500966,-1.253947,51875
2,5,2,6,6,1,2,2.0665226,1.6219511,5915
4,2,6,3,3,3,2,-1.4327549,1.6956921,4097
3,3,1,2,5,3,2,-1.3400588,-1.032724,7424
4,1,5,5,1,1,2,-0.8881654,-0.00035033678,3962
2,4,2,6,5,1,1,0.061969526,-0.5165372,40843
3,1,3,5,3,1,2,-0.7838823,0.29461357,4028
6,3,4,2,1,1,2,-0.79546934,-0.00035033678,5549
6,4,2,5,5,1,1,1.5798681,-0.14783229,58282
6,4,2,6,6,1,2,1.5914551,0.66331846,4359
3,6,4,2,1,1,2,-0.494207,-0.8852421,4262
6,5,1,3,3,1,1,1.3944758,-1.327688,60978
6,1,5,2,3,1,2,-0.1581837,0.51583654,8112
1,3,6,5,6,1,2,-0.1697707,-0.95898306,5949
2,2,1,3,5,1,1,0.72242916,1.6219511,62891
6,6,5,1,6,1,1,-0.72594726,-0.22157328,62045
2,6,3,3,6,1,1,-0.9576875,-0.3690552,31450
2,3,1,6,6,1,2,1.7536732,-1.180206,11100
6,1,6,2,6,1,2,-0.01913955,-0.074091315,7212
6,1,2,5,6,2,2,-0.13500966,0.5895775,7731
6,4,5,5,3,1,2,-0.36674988,1.5482101,9501
3,5,1,1,3,3,2,-1.3284718,0.8845414,4145
6,3,4,2,6,2,1,0.30529678,-1.6963929,104987
2,5,4,1,3,1,2,2.4488938,0.95828235,4724
6,4,5,6,6,1,2,1.9390653,0.51583654,5960
3,4,6,1,6,1,2,-0.62166417,-0.8115011,4452
2,3,5,2,6,1,2,0.47910196,-1.106465,13830
3,6,5,6,6,3,2,-1.3400588,-1.4014289,7412
6,6,3,5,1,1,1,1.9043044,-1.6226518,41269
2,6,3,2,5,3,1,-1.3979938,0.8845414,22140
2,6,2,5,5,1,2,1.487172,1.2532463,4417
6,2,3,2,5,3,1,-1.3052977,-1.7701339,31824
4,5,1,2,1,1,2,-0.6332512,1.1057643,3860
3,1,3,2,1,1,2,-0.48262,1.1795052,4028
6,6,1,3,6,3,2,-1.4559289,-1.4014289,5103
6,6,1,1,3,1,2,-0.8070563,-0.59027815,6450
2,4,5,6,3,1,2,1.0121044,-0.8115011,11096
5,5,3,2,3,1,2,0.015621481,0.1471316,5120
5,1,5,3,3,3,2,-1.3516458,-0.29531422,3916
2,6,3,6,1,1,1,0.52545,-0.7377601,59021
2,3,5,3,6,1,2,-0.91133946,-1.327688,13830
2,3,4,2,6,1,2,0.2589487,0.5895775,5530
6,2,3,2,1,1,2,-0.91133946,0.44209555,5206
2,4,5,5,5,1,2,1.53352,1.6956921,4789
6,6,3,2,1,1,1,-0.56372905,1.1795052,53152
2,3,4,3,1,1,2,0.9541694,1.3269873,5939
6,5,3,5,6,1,1,0.050382517,-1.5489109,66063
2,4,5,1,5,1,2,1.0816265,0.44209555,4789
2,5,3,2,5,3,2,-1.3864068,0.36835456,3962
2,4,6,2,5,1,1,2.2982628,-1.6963929,47540
2,2,4,6,5,1,1,0.46751493,-0.5165372,51345
4,2,3,2,5,1,2,-0.9576875,-0.14783229,6335
2,4,1,6,6,1,2,1.53352,-1.032724,14533
6,5,6,1,6,1,1,-0.6564252,1.6956921,50271
5,5,2,6,6,3,2,-1.3864068,0.8845414,2966
6,1,3,3,4,1,1,-1.0040355,-0.074091315,42521
5,2,6,2,5,3,2,-1.4327549,-1.106465,5881
3,2,1,5,3,1,2,-0.56372905,-0.7377601,9158
2,5,3,5,1,3,2,-1.3516458,-0.66401917,3962
6,1,6,2,3,1,1,-0.517381,-0.8852421,54684
6,4,6,1,6,1,2,-0.505794,0.29461357,5395
6,3,2,1,3,1,1,-0.9229264,0.44209555,45672
4,5,3,6,2,1,2,-0.81864333,0.5895775,5282
6,5,2,6,6,1,2,1.9854134,0.7370594,7021
5,6,5,2,6,1,2,0.47910196,-0.00035033678,5289
2,2,5,5,3,1,2,-0.41309792,0.8845414,7238
6,6,2,2,6,1,1,0.28212273,0.07339064,49613
6,3,6,1,3,1,1,-1.0040355,0.2208726,44081
6,6,1,5,6,1,1,0.09673056,0.8845414,66928
6,3,4,5,6,1,1,-0.41309792,-1.032724,46097
2,6,5,6,5,1,1,-0.100248635,1.1795052,49725
6,6,2,3,6,1,1,1.7073252,1.0320233,64173
2,2,4,2,6,1,1,0.4211669,-1.4014289,40593
4,2,4,3,6,1,2,-1.0851446,1.3269873,1105
6,2,1,5,6,1,2,-0.14659669,0.5895775,4755
4,3,2,4,5,1,2,-0.37833688,1.1057643,2050
4,2,5,3,6,1,2,-0.83023036,1.2532463,2359
2,4,6,2,3,1,2,-0.053900585,-1.4014289,13693
2,3,6,5,6,1,2,-0.088661626,-0.5165372,6601
6,2,4,1,5,2,2,1.1627356,1.4007282,6015
6,1,5,2,6,2,2,0.36323184,-0.5165372,6956
6,6,1,3,5,1,1,0.571798,0.36835456,69168
6,3,2,3,5,1,2,0.10831757,0.7370594,4979
1,6,4,2,3,1,2,0.3168838,-0.8115011,7585
4,6,1,1,3,1,2,-0.7491213,0.1471316,4056
6,2,1,3,6,1,1,-0.8418174,-0.5165372,60260
4,2,4,1,6,1,2,-0.52896804,-1.180206,4969
4,1,5,2,5,1,2,-1.1546667,-1.5489109,5231
4,3,1,3,4,1,2,-0.42468494,-0.22157328,3996
2,3,5,2,5,1,2,1.8927174,0.7370594,5276
6,5,6,6,1,1,1,0.74560314,-1.327688,56991
6,2,3,2,3,1,2,-0.4015109,1.4744692,8578
2,4,6,3,1,2,2,0.89623433,0.8108004,7496
6,6,2,1,6,2,2,-0.23929277,0.2208726,6708
6,2,6,6,3,1,1,1.1627356,0.07339064,61873
6,5,1,1,6,1,2,-0.5869031,-1.106465,15624
2,6,3,5,1,3,2,-1.3864068,1.6956921,2464
5,1,2,2,2,3,2,-1.548625,-1.6226518,3497
3,6,3,5,6,1,2,-0.47103298,-0.29531422,10245
6,4,2,1,6,1,2,-0.7491213,1.1057643,4359
2,5,6,2,3,1,1,0.10831757,0.66331846,50271
4,3,2,5,6,2,2,-0.19294472,-0.8115011,8108
2,1,3,6,6,3,1,-1.2937107,1.6219511,32923
3,4,5,2,6,1,2,0.4211669,-0.22157328,5292
3,5,6,1,6,1,2,-0.8418174,1.1057643,5790
2,6,5,5,3,1,2,-0.42468494,-0.00035033678,4556
2,6,2,1,5,1,1,0.71084213,0.36835456,49613
6,3,5,3,3,1,2,1.9390653,-0.8852421,11389
2,2,4,2,6,2,2,0.72242916,-1.4014289,14283
2,3,5,3,5,1,2,0.36323184,-0.95898306,13410
6,4,5,6,5,1,2,0.10831757,0.44209555,5960
6,2,1,6,1,1,2,1.0121044,0.1471316,10900
2,1,3,2,1,1,1,-0.93451345,-1.106465,42521
6,4,5,5,6,1,1,0.027208494,1.3269873,51819
6,1,3,2,3,1,1,-0.11183564,-1.106465,62793
5,3,5,2,5,3,2,-1.4095808,-0.8852421,5954
2,3,4,3,3,3,1,-1.4095808,1.1057643,23944
6,5,1,2,3,2,2,-0.22770576,0.07339064,7763
2,6,4,3,5,1,2,0.4559279,-0.8852421,7584
3,5,1,2,1,1,2,-0.41309792,1.4007282,6714
6,5,2,2,5,1,2,2.0201745,1.6219511,5660
3,5,3,1,4,1,2,-0.2624668,-0.22157328,8089
6,4,1,3,6,1,2,-0.91133946,-0.074091315,6461
2,5,6,5,6,1,1,-0.14659669,-0.7377601,50271
6,5,4,2,6,1,2,0.49068895,-0.7377601,7020
6,1,5,3,5,1,2,0.09673056,0.44209555,8112
3,6,1,6,5,1,2,-0.22770576,-0.3690552,5102
6,5,6,3,6,3,2,-1.3168848,-1.180206,9849
2,5,1,3,5,1,1,0.79195124,-0.59027815,52287
2,4,6,6,5,1,2,-0.053900585,-0.5165372,3844
6,5,3,3,1,1,2,0.9541694,0.5895775,9668
2,4,3,2,6,1,2,0.6644941,-1.4014289,11803
4,6,3,5,1,1,2,-1.1083187,0.8845414,4316
6,3,2,6,5,1,1,-0.14659669,1.6219511,57992
2,6,3,1,3,1,1,-1.1778407,-1.4014289,22140
2,3,1,1,3,1,1,2.1939797,-0.5165372,42457
4,6,3,5,1,1,2,-1.1083187,-1.6226518,12243
6,4,1,6,6,1,2,1.545107,-0.7377601,5441
6,2,6,6,1,1,2,0.6529071,0.66331846,4637
4,6,5,5,3,1,2,-0.517381,-0.66401917,6557
6,4,6,5,6,1,2,-0.43627194,-1.032724,15097
3,6,5,6,2,1,2,-0.4015109,-0.8115011,7412
2,5,4,3,6,1,1,1.8695433,1.3269873,35288
6,3,2,5,3,1,2,-0.1581837,-1.032724,11520
6,1,3,1,6,1,2,-0.54055506,-0.14783229,11385
2,5,2,3,5,2,1,0.51386297,0.07339064,60631
4,5,2,3,2,1,2,-0.30881482,-1.253947,7954
6,6,5,3,3,1,2,1.614629,1.2532463,5949
6,4,5,5,3,1,1,-0.41309792,0.1471316,63579
6,2,3,2,6,1,1,0.20101365,-0.074091315,60160
6,6,3,3,3,3,1,-1.3979938,0.51583654,37932
6,6,5,2,3,2,2,-0.12342265,0.1471316,8519
3,6,5,1,6,1,2,-0.69118625,0.7370594,5817
1,1,3,2,1,1,2,-0.552142,-0.074091315,4570
2,3,6,5,6,1,2,0.3516448,-1.5489109,7468
2,6,5,5,6,1,1,0.015621481,0.95828235,49725
4,6,3,4,5,1,2,-0.2624668,1.0320233,3528
6,2,3,5,6,1,1,0.1430786,-0.14783229,57920
2,6,1,3,5,1,1,0.37481883,-1.4014289,54608
2,2,3,5,1,1,2,-0.9576875,-0.3690552,3234
6,5,6,2,6,1,1,0.09673056,0.2208726,64831
2,1,3,2,1,1,1,-0.93451345,0.1471316,42521
6,5,6,3,6,2,1,2.0317614,0.44209555,69065
4,3,6,5,3,1,2,-0.6332512,-0.7377601,7908
6,2,4,5,6,1,1,-0.0075525404,0.29461357,51457
1,5,4,5,1,1,2,-0.8765784,1.4744692,4589
6,5,4,6,3,1,1,1.1627356,0.51583654,62255
2,3,1,3,5,1,1,0.58338505,-1.4751699,35490
6,4,6,6,5,1,1,0.3284708,0.44209555,60555
6,2,5,3,3,1,2,1.7652602,-1.4751699,19113
6,6,4,3,6,1,2,-0.9576875,1.1795052,4656
1,3,6,1,4,1,2,0.21260066,-0.66401917,5949
3,3,1,2,5,1,2,-1.0387965,-0.3690552,10672
2,4,6,2,1,1,2,-0.8070563,-1.032724,12958
2,6,2,6,3,1,1,1.463998,0.36835456,51117
6,6,2,1,6,1,2,-0.2624668,-0.59027815,4249
6,4,2,6,5,1,2,-0.13500966,1.1795052,6287
4,1,5,5,1,1,2,-0.8881654,-0.29531422,4172
4,3,5,5,1,1,2,-1.0967317,1.3269873,3754
4,5,1,5,3,2,2,-0.56372905,-1.253947,9959
2,5,2,5,1,1,1,1.9506524,1.3269873,55983
2,2,1,3,5,1,1,0.51386297,-0.5165372,60260
6,3,6,1,6,1,1,-0.64483815,-0.4427962,53164
6,3,6,3,3,3,2,-1.3748199,0.5895775,3100
2,3,6,1,6,1,2,-0.5984901,0.36835456,6756
2,5,1,5,3,1,2,-0.47103298,0.7370594,5135
3,1,3,2,1,1,2,-0.30881482,0.8108004,4028
6,1,3,3,5,1,1,-0.0075525404,0.07339064,42521
2,6,1,2,6,1,1,0.11990458,-0.7377601,54608
2,5,4,2,6,1,2,0.50227594,0.7370594,7116
4,4,2,1,1,3,2,-1.4906899,1.0320233,1788
6,1,4,3,3,1,1,1.9274784,-0.8852421,56588
4,1,6,5,1,3,2,-1.4559289,1.5482101,2201
6,3,6,3,6,3,1,-1.3748199,0.8108004,36712
2,3,4,3,3,3,1,-1.4095808,-0.29531422,23944
4,3,1,6,4,3,2,-1.2937107,-1.5489109,7425
6,5,1,6,2,1,1,-0.13500966,0.95828235,52287
2,4,1,6,6,1,1,1.53352,-0.59027815,56590
5,6,5,1,1,1,2,1.8231953,-0.95898306,7412
6,4,1,5,5,1,2,1.6841512,0.2208726,5441
4,6,2,3,6,1,2,-1.1778407,0.29461357,4069
2,4,3,6,1,1,2,0.629733,-1.4751699,11856
2,2,6,6,1,1,1,0.594972,0.07339064,49553
6,1,5,3,5,1,1,0.3516448,-0.7377601,60508
6,2,3,5,4,1,1,0.40957987,0.1471316,45600
6,5,3,3,5,1,2,0.537037,-0.00035033678,7145
6,4,5,3,3,1,1,1.6957382,1.1057643,51819
4,5,4,5,3,1,2,-0.505794,-0.7377601,8248
5,1,3,2,4,1,2,0.8498863,1.0320233,3754
2,1,6,3,3,1,2,1.9390653,-1.6963929,9277
6,2,1,5,6,1,1,-0.042313572,0.29461357,60260
4,6,3,5,1,3,2,-1.3979938,-0.074091315,2738
4,6,1,3,6,1,2,-1.1778407,0.51583654,2124
2,6,1,6,6,1,1,1.626216,0.7370594,55982
4,1,3,6,4,3,2,-1.2937107,1.6956921,4500
2,2,1,6,1,2,2,0.8035382,-0.29531422,5911
2,6,1,3,5,1,1,0.37481883,-1.6226518,54608
6,4,2,3,5,1,1,0.560211,-0.29531422,58282
2,4,2,2,5,1,2,1.9738264,0.2208726,4649
2,6,3,5,1,1,1,2.1244576,1.0320233,44013
4,1,4,5,3,1,2,-0.64483815,1.5482101,1694
6,1,5,6,5,1,1,-0.11183564,1.2532463,68841
6,1,4,3,1,1,1,0.6529071,0.2208726,56588
3,3,6,5,3,1,2,-0.45944595,-1.106465,5954
6,5,3,6,3,1,2,1.1279745,-0.4427962,6461
4,4,2,2,5,1,2,-1.0040355,-1.253947,4453
4,2,1,1,1,3,2,-1.537038,-0.4427962,1654
1,5,1,1,6,2,2,-0.7375343,0.36835456,3862
6,2,3,6,5,1,1,-0.088661626,1.1795052,45600
3,4,6,5,6,1,2,0.09673056,0.07339064,4452
4,4,5,5,1,3,2,-1.4095808,0.51583654,3298
5,4,5,3,3,1,2,1.7884343,-0.7377601,8757
2,4,3,6,3,1,2,1.1511486,1.4744692,4387
6,6,3,5,3,1,1,-0.2856408,-1.7701339,86764
6,3,4,3,3,3,1,-1.3979938,1.5482101,24056
2,3,5,5,3,1,2,-0.6564252,1.1795052,5820
6,2,3,6,5,1,1,-0.01913955,0.36835456,53440
1,2,4,6,5,1,2,-0.2856408,-1.180206,4200
6,2,5,2,6,1,1,0.50227594,-0.3690552,55377
6,2,6,6,6,3,1,-1.4095808,-0.5165372,23838
